locality,trend_score
Vitznau,0.4644849677085556
Wängi,0.4642525929510661
Chalais,0.46365406457020686
Maggia,0.4630613406848573
Diessenhofen,0.4590384597641084
Le Locle,0.4575056255321427
Mendrisio,0.4561978564749724
Walenstadt,0.45485119551993836
Boudry,0.4547953997992709
Ascona,0.4541082584289641
Widnau,0.4539625378828345
Cudrefin,0.45311704287066434
Köniz,0.45282924404984576
Port,0.4523203942118937
Corbeyrier,0.4523203942118937
Linden,0.4523203942118937
Stalden (VS),0.4523203942118937
Altishofen,0.4523203942118937
Luterbach,0.4523179860340026
Muriaux,0.4506285916210203
Melide,0.44949219427697756
Pfyn,0.448555456173025
Roggwil (BE),0.44596429911052765
Weesen,0.44433823992961724
Arth,0.4434174672740326
Walterswil (BE),0.4429714929742415
Steinerberg,0.4429714929742415
Teufen (AR),0.4402445196820158
Arosa,0.43847998346722294
Sils im Engadin/Segl,0.43655181758345224
Sulgen,0.43449662646291193
Les Ponts-de-Martel,0.433077524638437
Steinhausen,0.4327424407227073
Twann-Tüscherz,0.4315786745418186
Neuchâtel,0.4312869507021066
Obersaxen Mundaun,0.4312862882078127
Langendorf,0.4312633341985767
Willisau,0.4291308532085625
Sarnen,0.4284363164127446
Wolfhalden,0.426527121477293
Oberbipp,0.4260292002196995
Glarus,0.4256520810251852
Ilanz/Glion,0.42491426321219355
Bougy-Villars,0.4216133203998684
Sumvitg,0.4191239774254751
Lenk,0.4180158665376252
Ostermundigen,0.4177991910221282
Schönenwerd,0.41739042193342824
Fieschertal,0.4171963866097127
Schlieren,0.41590039186428623
Prangins,0.4148459504801523
Locarno,0.41466692700891444
Wünnewil-Flamatt,0.41277049938516147
Bülach,0.41123761368182155
Brig-Glis,0.4097032412284961
Hagenbuch,0.40768736248863074
Anières,0.40768736248863074
Birmenstorf (AG),0.40768736248863074
Andelfingen,0.406242655328361
Münsterlingen,0.40469777212981933
Weggis,0.40456227705546144
Wettingen,0.3979878654732146
Balgach,0.39651770118824664
Epalinges,0.3964326064912566
Morges,0.39527788441235173
Saas-Fee,0.3951664046630795
Courtételle,0.3917630635320792
Inkwil,0.39084968852297475
Kreuzlingen,0.39042144891040687
Val-de-Ruz,0.39022475795649975
Ergisch,0.3899952885231026
Vordemwald,0.3899952885231026
Trüllikon,0.3899952885231026
Saint-Saphorin (Lavaux),0.3899952885231026
Prez,0.3899952885231026
Veytaux,0.3893971510029599
Binningen,0.3890219054297782
Wetzikon (ZH),0.3868724884175448
Illnau-Effretikon,0.38555693239472233
Jaun,0.38544227944534
Stabio,0.3839254547557029
Hausen (AG),0.3812559874663312
Lachen,0.3810765372275649
Laax,0.3798313170816849
Meggen,0.37845365313325996
Biel-Benken,0.3772614699619628
Luzein,0.3762645293497808
Breil/Brigels,0.37135214849187104
Tavannes,0.3695575205960418
Meilen,0.36939816754498256
Wangen-Brüttisellen,0.367592953545883
Herbetswil,0.36751307106420467
Lenzburg,0.36515601388415314
Lindau,0.36161019963730284
Ennetbaden,0.35982673054632974
Thun,0.3590086667502643
Penthalaz,0.3582921001373145
Lema,0.3548249308076918
Hombrechtikon,0.35319008922084655
Uesslingen-Buch,0.3523155641389482
Zumikon,0.3515062279238374
Seengen,0.3515062279238374
Cheseaux-sur-Lausanne,0.3515062279238374
Regensdorf,0.3447833200388487
Vionnaz,0.34463117543740057
Porza,0.34383497495896714
Stallikon,0.3436185900907407
Hérémence,0.34196159295012457
Schinznach,0.34136715293017306
Gebenstorf,0.3407659813849387
Männedorf,0.34072091074178873
Wauwil,0.3390291560508541
Arogno,0.33780503051850447
Pfäfers,0.3377590741107499
Schleitheim,0.33714086918099045
Boltigen,0.3355886742158992
Dällikon,0.3355242707506936
Losone,0.3353971384343581
Schwyz,0.3328809287779131
Chavornay,0.3327821672789067
Gryon,0.33187877666324517
Murten,0.32952038709833176
Evilard,0.32919378538953303
Galgenen,0.3277675176352006
Luzern,0.3241388888825642
Rennaz,0.32337304408342565
Neuenkirch,0.3212863274799899
Belp,0.31902520343112534
Oberdiessbach,0.31728793971444086
Lupfig,0.3141816485512875
Vex,0.313972426130444
Unteriberg,0.31384003052649223
Eggerberg,0.31366995446971657
Wynigen,0.31366995446971657
Leuzigen,0.31366995446971657
Uitikon,0.31363221368587124
Zürich,0.3110182067428817
Winkel,0.3108388948003351
Trubschachen,0.3108388948003351
Romainmôtier-Envy,0.3108388948003351
Avenches,0.3104415687313597
Laufen-Uhwiesen,0.30900788652912003
Cureglia,0.30900788652912003
Turtmann-Unterems,0.30837930430072524
Freienbach,0.3057214852632996
Oberrieden,0.30438776607648294
Neunforn,0.3031047181315578
Brusino Arsizio,0.3028450311089139
Alpthal,0.3025177175966973
Bettmeralp,0.3012799269784033
Hägendorf,0.3012080839601629
