locality,trend_score
Blumenstein,0.19919314967460158
Liddes,0.19906890345818756
Eschert,0.19870655036264026
Valbroye,0.19852450050469664
Corcelles-près-Payerne,0.19842676901742215
Malans,0.198138001640252
Grellingen,0.19713319169778545
Guttet-Feschel,0.19679582840045365
Büttenhardt,0.1967501259858804
Laufen-Uhwiesen,0.19652324230892365
Chénens,0.19626316517177278
Uebeschi,0.19589479287990152
Bardonnex,0.1957099238155356
Bettwiesen,0.19534226571900112
Mumpf,0.1952090064813833
Hallau,0.19514567803609006
Sennwald,0.1947214364975294
Russin,0.19471758216577037
Stabio,0.19431195666117718
Orzens,0.19369841951670397
Corgémont,0.19344136391963643
Fahrni,0.19307118249292146
Conters im Prättigau,0.1926584404725641
Le Pâquier (FR),0.19264133392917787
Coldrerio,0.19253028268987718
Les Ponts-de-Martel,0.19188295902291758
Bioley-Magnoux,0.19170075037456286
Selzach,0.19087590829697557
Gunzgen,0.19072542747406973
Treyvaux,0.1906770074166567
Troinex,0.1899426076662977
Arogno,0.1893842351421334
Jouxtens-Mézery,0.188863164160829
Mauraz,0.1884381593602832
Kappel am Albis,0.18795517130542527
Dozwil,0.18782608580997842
Chigny,0.18709688128699548
Herbetswil,0.18673419158125323
Saint-Oyens,0.18636605451116203
Altikon,0.1857332096821755
Vétroz,0.1855757121884957
Donneloye,0.18539355771390095
Grandfontaine,0.18489877059485652
Froideville,0.18436896590970672
Dardagny,0.18404611831017212
Reute (AR),0.1840321866811971
Neyruz (FR),0.18394167829803992
Montilliez,0.18389695830933586
Rüdlingen,0.1834541851760178
Forel (Lavaux),0.1828863214091099
Bonvillars,0.18251470847468393
Uttigen,0.18245579391595038
Seewis im Prättigau,0.182240962799138
Avers,0.18201118255785467
Rifferswil,0.1812854393339861
Horriwil,0.1812244451407734
Farnern,0.18035287889734078
Choulex,0.17982095918587185
Visperterminen,0.17975265837758983
Reichenburg,0.1796371608022722
Subingen,0.17892195013138815
Rossemaison,0.17885775453359007
Biezwil,0.17835764105183857
Bovernier,0.1779419138848237
Fischbach,0.17737275246205134
Merzligen,0.1772725297682472
Saint-Gingolph,0.1772252095427795
Lindau,0.1771065664938268
Staldenried,0.1769502939520991
Bossonnens,0.17644290984702204
Dintikon,0.17631578946888984
Villars-le-Terroir,0.17609823425013926
Schwanden bei Brienz,0.17596370972416364
Egolzwil,0.17595726821141577
Bedigliora,0.1752098447007109
Reiden,0.17498272497774026
Hauteville,0.17464659722672035
Linden,0.17437909383077502
Vinzel,0.17432036208272464
Fétigny,0.17394779255745818
Courtelary,0.17387870139333267
Sévaz,0.1722540648219405
Cartigny,0.1717727224194314
Unterentfelden,0.17165528752826983
Bärschwil,0.17155466807588765
Vullierens,0.17136121753601843
Landiswil,0.17085421840187964
Safnern,0.16985466038307828
Vernier,0.1697278086774662
Epalinges,0.1697012098292931
Thundorf,0.1693531870305764
Hüttlingen,0.16867267739821332
Lussery-Villars,0.16849250537499508
Ins,0.16841651294445736
Hermance,0.16837273225473767
Fontenais,0.167881458054665
Prato (Leventina),0.16764277196107819
Châtillon (JU),0.1676283554757681
Salvan,0.16733430969089985
Kirchdorf (BE),0.16674619692320183
Noville,0.1666454756685752
Senarclens,0.16662578527507652
Campo (Vallemaggia),0.16628335106633646
Zizers,0.16606823990748734
Uezwil,0.16554843125449048
Silenen,0.16534902720417058
Fräschels,0.16528675613931018
Concise,0.1644856768801649
Bonfol,0.1644496306465637
Lancy,0.16423415473124622
Raron,0.16406975903414378
Gsteigwiler,0.16406543387843875
Meyriez,0.16406374844080668
Kehrsatz,0.16394887996792107
Inkwil,0.16364066867070226
Cheyres-Châbles,0.16355932045469027
Bussnang,0.16352045113834246
Loveresse,0.1634199409511049
Servion,0.16337589447873463
Geltwil,0.16335313759327877
Ellikon an der Thur,0.16330245384222536
Sembrancher,0.16301498249820526
Itingen,0.16299815700053866
Dompierre (VD),0.16261597348082196
Walzenhausen,0.16255431948731
Kemmental,0.16187643037991856
Baar,0.16183317254714394
Lumino,0.16173085033168508
Siviriez,0.16170650207608922
Corminboeuf,0.16169588519029832
Hagenbuch,0.16163727459222746
Homburg,0.16155848010975044
Thierachern,0.16125593090623985
Seedorf (UR),0.16122847755606023
Develier,0.1606606944580167
Bürglen (TG),0.1605839132673001
Rances,0.1602075139949248
Kölliken,0.1600558431782941
Zullwil,0.1598094411056585
Sullens,0.15941174132687802
Schattenhalb,0.15939281895345772
Hohentannen,0.15913029735131093
Wengi,0.1591078973996099
Salmsach,0.1589843615719863
La Punt Chamues-ch,0.15865154105919996
Lauerz,0.15856814386497137
Märstetten,0.1585038539701592
Uitikon,0.15829682588273272
Bannwil,0.15829311247900635
Gingins,0.15794015555210567
Roches (BE),0.15789576254237309
Obergösgen,0.15789390717796736
Verzasca,0.1578524713173624
Corcelles (BE),0.15773810467690028
La Verrerie,0.15762090089464142
Stocken-Höfen,0.1576005317631854
