locality,trend_score
Bad Ragaz,8.828481917661062
Ottenbach,8.826502105784432
Les Bois,8.810182854245902
Dachsen,8.799908378632287
Andermatt,8.790826089431377
Eglisau,8.758861546174998
Safiental,8.741287448184144
Mümliswil-Ramiswil,8.651624499754568
Zermatt,8.60952472171971
St. Margrethen,8.606526909871686
Chamoson,8.568351203827772
Rheinfelden,8.559218625698893
Fribourg,8.537271791901997
Lutzenberg,8.512077346035547
Huttwil,8.49852507244404
Disentis/Mustér,8.485306742294858
Moiry,8.416480854927924
Auenstein,8.416480854927924
Val Terbi,8.3963536327815
Böttstein,8.393735441280331
Laufen-Uhwiesen,8.393735441280331
Eggerberg,8.37077490148148
Niederlenz,8.35915619907799
Stocken-Höfen,8.34023672669255
Agno,8.320102392925742
Basel,8.308039839853981
Bottighofen,8.25122736190008
Silvaplana,8.199509929292134
Lausanne,8.160960300270895
Churwalden,8.153630503044825
Saas-Balen,8.15088762466795
Zweisimmen,8.150471453110175
Hägendorf,8.122495188315174
Romoos,8.08606443174081
Dietlikon,8.078489245909786
Bottmingen,8.074972958215723
Crans-Montana,8.057195832911377
Rüti (ZH),8.026498478759633
Bellinzona,8.002060305861603
Gretzenbach,7.9714701976379105
Nendaz,7.95786178766969
Safenwil,7.941916296190662
Laufen,7.907789751192019
Sachseln,7.899363275671446
Dielsdorf,7.890452229287298
Pontresina,7.887568320689829
Rue,7.882953725588598
Bellevue,7.882953725588598
Walenstadt,7.877430490007717
Grenchen,7.86200383366032
Herznach-Ueken,7.8443113084609815
Lohn (SH),7.8443113084609815
Langenbruck,7.842253308768333
Wattwil,7.8066127732557815
Herbetswil,7.758630567702718
Unterentfelden,7.738835882796275
Füllinsdorf,7.717877513326261
Erlenbach (ZH),7.717626342500674
Riederalp,7.663628877842659
Saignelégier,7.630964949219263
Steg-Hohtenn,7.623858172852724
Onex,7.606460877125265
Dardagny,7.588139195914233
Bregaglia,7.552726481118957
Oberkulm,7.547049173462356
Zollikofen,7.529463263842667
Obergoms,7.5260619720878905
Le Locle,7.519309318857874
Gersau,7.483076699865605
Egg,7.446760813868737
Oberuzwil,7.413160708621861
Niederhünigen,7.361008886936255
Chêne-Bougeries,7.303567490838144
La Tène,7.283534489806047
Adelboden,7.282000314103672
Mont-Noble,7.254821607884882
Tresa,7.248182901510565
Thalheim (AG),7.248182901510565
Lungern,7.208912684961587
Vex,7.188744621417258
Würenlingen,7.1721542837871555
Wallisellen,7.100928528492086
Anières,7.077751863289932
Steffisburg,7.0744315073751824
Carouge (GE),7.036108164051056
Vernayaz,7.031949955368686
Davos,6.979402874571877
Frauenfeld,6.979024332015577
Rebstein,6.973088302474584
Ennetbürgen,6.957453396455407
Krauchthal,6.944699380907706
Crassier,6.944699380907706
Montfaucon,6.944699380907706
Mörigen,6.944699380907706
Saint-Martin (VS),6.944699380907706
Regensberg,6.944699380907706
Hofstetten-Flüh,6.936536355530038
Castel San Pietro,6.933695086742708
Broc,6.903537425408577
Sils im Engadin/Segl,6.87519191105105
Lonay,6.828131842878372
Triengen,6.827517016759657
Ponte Capriasca,6.821833773418857
Lugano,6.800117804777625
Gams,6.764738420891434
Oberentfelden,6.745884290453235
Plateau de Diesse,6.727884929579953
Capriasca,6.720012959011619
Degersheim,6.687020084338007
Riviera,6.6810611580896575
Sutz-Lattrigen,6.661018582645613
Bergdietikon,6.661018582645613
Grüningen,6.661018582645613
Himmelried,6.661018582645613
Le Vaud,6.661018582645613
Simplon,6.633270628738375
Schübelbach,6.586571654669352
Surpierre,6.584747165874363
Aarwangen,6.584747165874363
Val-de-Ruz,6.577320653443525
Unterseen,6.572012932354975
Arbon,6.563464520389519
Hägglingen,6.561989515653056
Rothrist,6.55849833064048
Aigle,6.5472061192404425
Wittenbach,6.545220051238268
Vionnaz,6.5278100225115265
Schötz,6.522836703732764
Benken (ZH),6.508592650297957
Zollikon,6.494615110950907
Poschiavo,6.488796511247217
Metzerlen-Mariastein,6.480121454636925
Muttenz,6.441573474322755
Bischofszell,6.432808839658863
Hindelbank,6.405566726769937
Genolier,6.405566726769937
Villars-le-Terroir,6.405566726769937
Bussnang,6.3891396595296985
Yverdon-les-Bains,6.383081881348492
Lancy,6.375799942738396
Milvignes,6.363194081148802
Spreitenbach,6.353710120764042
Rhäzüns,6.329825001701855
Gryon,6.321937041232098
Schmerikon,6.297358287139044
La Ferrière,6.2561416621482815
Grindelwald,6.253088724199073
Zuchwil,6.24734706632427
La Chaux-de-Fonds,6.232964314624511
Lauterbrunnen,6.222701436802321
Trimbach,6.183388537059356
Affoltern am Albis,6.163341873569578
Frick,6.1574335614647975
Nyon,6.146980324050702
Emmen,6.144844988809209
Lengnau (AG),6.099385807128907
Lenk,6.096959369873324
Beromünster,6.082215593858117
Flaach,6.054669695660313
Dulliken,6.054669695660313
Aesch (LU),6.02036815715664
Glarus Süd,5.958478145137578
Homburg,5.9278362456361045
Arth,5.923344513405086
Schüpfheim,5.9211852746480895
Le Grand-Saconnex,5.916711362777413
Moosseedorf,5.883085247488811
Hausen am Albis,5.845391512703239
Au (SG),5.84089650294193
Quinto,5.83562712066273
Biasca,5.769486906643776
Martigny,5.758759637049217
Matran,5.712985411362643
Gisikon,5.712985411362643
Dübendorf,5.687180224169608
Arosa,5.667073725430516
Bodio,5.666879513724617
Unterengstringen,5.634405806318615
Kriens,5.58120715738487
Twann-Tüscherz,5.526254842897516
St. Gallen,5.524547240931205
Campione d'Italia,5.472564933408754
Rüdtligen-Alchenflüh,5.464767330469096
Wald (ZH),5.464135069175539
Cudrefin,5.429027436502141
Seon,5.348912472488566
Gerzensee,5.347150218864687
Niederbipp,5.3311141495046765
Reinach (AG),5.309166553424894
Brione sopra Minusio,5.299029036755201
Isérables,5.286486206272162
Murten,5.279465654840203
Oberdorf (SO),5.27227095608623
Ascona,5.269675762147232
Lumnezia,5.244996127969153
Silenen,5.236540043749687
Rheinwald,5.22719008159184
Veytaux,5.214956120179117
Cazis,5.204246276855624
Gossau (SG),5.1849159139731595
Bichelsee-Balterswil,5.183048638445147
Ernen,5.181825404653453
Hofstetten bei Brienz,5.179077400426534
Vitznau,5.169337910530118
Wängi,5.166751769477445
Chalais,5.160090637977393
Diessenhofen,5.108722730374492
Meyrin,5.089180858863547
Mendrisio,5.07710913834858
Widnau,5.052231870097131
Köniz,5.039619236358864
Stalden (VS),5.03395615371688
Noble-Contrée,5.03395615371688
Port,5.03395615371688
Linden,5.03395615371688
Corbeyrier,5.03395615371688
Vuisternens-devant-Romont,5.03395615371688
Altishofen,5.03395615371688
Luterbach,5.033929352665967
Stabio,5.013586418225571
Obersaxen Mundaun,5.0032465195631675
Melide,5.002480600881994
Veysonnaz,4.992164376957976
Pfyn,4.992055471696676
Scuol,4.984204493660911
Roggwil (BE),4.963218012216804
Weesen,4.945121303059318
Steinerberg,4.929910526948779
Walterswil (BE),4.929910526948779
Teufen (AR),4.899561543880397
Sulgen,4.835592192041575
Les Ponts-de-Martel,4.819798749045237
Bettmeralp,4.812133261244968
Neuchâtel,4.8018685528960905
Langendorf,4.799608292798705
Willisau,4.7758755229750705
Sarnen,4.768145896316557
