locality,trend_score
Risch,3.2431307593934577
Etziken,3.2323370091991164
Kappel am Albis,3.231653151373746
Itingen,3.2303911939590986
Recherswil,3.228812520509223
Döttingen,3.2282040143701427
Amriswil,3.227797563923302
Honau,3.226732049351224
Villars-le-Terroir,3.226182225754896
Roche (VD),3.2259179942467613
Steinen,3.2258141534152376
Val de Bagnes,3.2246223818505393
Gilly,3.2245482058823294
Wohlen (AG),3.224100524124479
Wohlenschwil,3.223288039083046
Cugy (FR),3.222852898164714
Courtételle,3.222490493860082
Gebenstorf,3.2219990795765323
Saint-Cergue,3.220614020760736
Zihlschlacht-Sitterdorf,3.2179232586128146
Balgach,3.2158145067585022
Pregny-Chambésy,3.2157170093965664
Wolfwil,3.2151431309831424
Vulliens,3.2147507877847077
Unterlunkhofen,3.214667152436821
Perly-Certoux,3.214595499577073
Boudry,3.213532268973312
La Verrerie,3.21341038616398
Tägerwilen,3.2133792442198486
Val-d'Illiez,3.2127479052972117
Villeneuve (VD),3.2109315560219245
Zofingen,3.2103366997481433
Milvignes,3.2096168809559886
Felsberg,3.2085662363453658
Villars-Sainte-Croix,3.2084486842459508
Wangen (SZ),3.2062792992526292
Sant'Antonino,3.2061153064191905
Evilard,3.2057022131554556
Sorengo,3.204289939186976
Rupperswil,3.2027677567399775
Vich,3.2024438208689223
Fischingen,3.2023601087503457
Massagno,3.2021995258252147
Fully,3.2017103892937016
Matzingen,3.2009914990096604
Lachen,3.200989018676559
Sullens,3.2008113032990466
Malters,3.2004528636088194
Oeschgen,3.1998352280778426
Arbaz,3.199492955255763
Cham,3.1973546381474116
La Roche,3.197201648963575
Fraubrunnen,3.1967152093212814
Knutwil,3.196681987053571
Worben,3.1963286755693874
Bercher,3.1960919081314443
Corbières,3.1947904361304933
Hauterive (FR),3.1944320127464003
Dinhard,3.194137157903385
Arbedo-Castione,3.1932286044014044
Courgenay,3.192779351692146
Veyrier,3.1917907129380394
Oron,3.1915214350896877
Assens,3.1902442968775646
Bitsch,3.1901956224538175
Noble-Contrée,3.1900630144631035
Dorénaz,3.1897871429217486
Evionnaz,3.1883247327690514
Eglisau,3.1876636749763807
Rickenbach (SO),3.1875355876245046
Mont-sur-Rolle,3.186452169143793
Stetten (SH),3.1864469055845466
Roggwil (BE),3.1855648862821413
Horgen,3.1852614627368863
Siviriez,3.1839861196403034
Warth-Weiningen,3.183501419246977
Bournens,3.181575759487712
Lucens,3.181572799933677
Haut-Intyamon,3.1815673896480443
Lengnau (AG),3.1814177897084694
Leytron,3.1811025425172748
Pollegio,3.180604052154824
Puplinge,3.179816837039566
Leysin,3.1795877831600046
Alle,3.1794639642950773
Salgesch,3.1784444390734445
Laax,3.178431032761375
Valbroye,3.177502209209281
Zurzach,3.177457342614456
Val-de-Ruz,3.1772926389605773
Belmont-sur-Lausanne,3.177275195774699
Delley-Portalban,3.1770872319197765
Prez,3.1763453178389702
Reichenburg,3.175866276033564
Matran,3.1753443485772146
Botterens,3.1752839916713884
Founex,3.1746570436947157
Thundorf,3.1745104542982685
Orges,3.174442856485898
Remigen,3.174068522980275
Avenches,3.173429604988572
Oberbüren,3.173201393683953
Eysins,3.17292569228912
Termen,3.1725586969209703
Wittnau,3.1710619987545523
Weisslingen,3.1693805955867997
Fahrwangen,3.169033333227069
Perroy,3.168011534384944
Müntschemier,3.1678653762478453
Cheyres-Châbles,3.1674085956896367
Winznau,3.16730862729888
Billens-Hennens,3.167204460846656
Henniez,3.1668917828803673
Lumino,3.166554237155574
Chalais,3.1649381665680427
Kemmental,3.1643639813935613
Semsales,3.1642741457495576
Knonau,3.1640047957935495
Hildisrieden,3.1630888214673156
Emmetten,3.162522254054741
Froideville,3.1623295693583953
Granges (Veveyse),3.1617293814679646
Tramelan,3.1615305079868463
Horn,3.1609735169713846
Conthey,3.160944300972695
Vérossaz,3.160752492894296
Schlierbach,3.160464750047856
Broc,3.159362529103545
Fribourg,3.1589991166427875
Villorsonnens,3.1588866836403557
Schlatt (TG),3.1586296963362983
Grono,3.1584702482032965
Schinznach,3.158376734386505
Genthod,3.1581776274266216
Vuarrens,3.1579418293628936
Corsier (GE),3.1570227347290842
Lens,3.156399247951052
